Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675629184.6709418,0,73976,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629185.672301,0,73977,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629186.6709635,0,73978,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629187.67187,0,73979,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629188.6714697,0,73980,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629189.6722028,0,73981,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629190.6705396,0,73982,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629191.6709454,0,73983,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629192.672494,0,73984,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629193.6723433,0,73985,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629194.671123,0,73986,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629195.675268,0,73987,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629196.6749125,0,73988,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629197.6750884,0,73989,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
