Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675467756.5929034,0,85360,0,GPS1_Frame,42.203296,-71.052907,20.4,1.9,330521.7545416908,4674388.417550771,0.0,19,T
1675467757.5931723,0,85361,0,GPS1_Frame,42.203296,-71.052907,20.4,1.9,330521.7545416908,4674388.417550771,0.0,19,T
1675467758.5937011,0,85362,0,GPS1_Frame,42.203296,-71.052907,20.4,1.9,330521.7545416908,4674388.417550771,0.0,19,T
1675467759.5950956,0,85363,0,GPS1_Frame,42.203296,-71.052907,20.4,1.9,330521.7545416908,4674388.417550771,0.0,19,T
1675467760.5942125,0,85364,0,GPS1_Frame,42.203296,-71.052907,20.4,1.9,330521.7545416908,4674388.417550771,0.0,19,T
1675467761.629395,0,85365,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467766.2324584,0,85366,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467767.196323,0,85367,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467768.1958783,0,85368,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467769.1957273,0,85369,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467770.1952553,0,85370,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467771.1964579,0,85371,0,GPS1_Frame,42.203295,-71.052907,20.4,2.0,330521.7518678913,4674388.306510898,0.0,19,T
1675467772.1969666,0,85372,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467773.232769,0,85373,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467774.1967645,0,85374,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467775.1977668,0,85375,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467776.19739,0,85376,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467777.1971397,0,85377,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467778.197353,0,85378,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467779.1965532,0,85379,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467780.1968997,0,85380,0,GPS1_Frame,42.203295,-71.052907,20.5,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467781.1971145,0,85381,0,GPS1_Frame,42.203295,-71.052907,20.5,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467782.1961224,0,85382,0,GPS1_Frame,42.203295,-71.052907,20.5,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467783.1961553,0,85383,0,GPS1_Frame,42.203295,-71.052907,20.5,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467784.196171,0,85384,0,GPS1_Frame,42.203295,-71.052907,20.5,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467785.1960976,0,85385,0,GPS1_Frame,42.203295,-71.052907,20.5,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467786.196088,0,85386,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467787.196573,0,85387,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467788.19593,0,85388,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467789.1958086,0,85389,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
